Date,Sex,Location,Industry division of main job,Employed full-time ('000),Employed part-time ('000)
Nov-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.41887154,0
Nov-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.04894115,0
Nov-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.61422254,0
Nov-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.19917819,0.09898641
Feb-05,Males,NSW,"Electricity, Gas, Water and Waste Services",11.88454215,0.15076209
Feb-05,Males,NSW,"Electricity, Gas, Water and Waste Services",9.06399361,0.45667492
Feb-05,Males,VIC,"Electricity, Gas, Water and Waste Services",12.05642399,0
Feb-05,Males,VIC,"Electricity, Gas, Water and Waste Services",6.58282877,0.37249349
Feb-05,Males,QLD,"Electricity, Gas, Water and Waste Services",5.18702776,0.11343902
Feb-05,Males,QLD,"Electricity, Gas, Water and Waste Services",7.71585085,0.38600169
Feb-05,Males,SA,"Electricity, Gas, Water and Waste Services",4.7684169,0.13647634
Feb-05,Males,SA,"Electricity, Gas, Water and Waste Services",1.7886114,0
Feb-05,Males,WA,"Electricity, Gas, Water and Waste Services",7.59302183,0.05052527
Feb-05,Males,WA,"Electricity, Gas, Water and Waste Services",4.05151576,0.48855217
Feb-05,Males,TAS,"Electricity, Gas, Water and Waste Services",1.30927507,0
Feb-05,Males,TAS,"Electricity, Gas, Water and Waste Services",1.40251076,0.10164552
Feb-05,Males,NT,"Electricity, Gas, Water and Waste Services",1.05611279,0
Feb-05,Males,NT,"Electricity, Gas, Water and Waste Services",0.97565716,0.09909647
Feb-05,Females,NSW,"Electricity, Gas, Water and Waste Services",4.18105614,0
Feb-05,Females,NSW,"Electricity, Gas, Water and Waste Services",0.73368551,0.64416374
Feb-05,Females,VIC,"Electricity, Gas, Water and Waste Services",2.50914282,0.48237221
Feb-05,Females,VIC,"Electricity, Gas, Water and Waste Services",1.53181178,0.42644539
Feb-05,Females,QLD,"Electricity, Gas, Water and Waste Services",0.89960851,0.37549413
Feb-05,Females,QLD,"Electricity, Gas, Water and Waste Services",1.22625989,0.03763394
Feb-05,Females,SA,"Electricity, Gas, Water and Waste Services",1.66589689,0.1824834
Feb-05,Females,SA,"Electricity, Gas, Water and Waste Services",0.05223198,0.18703374
Feb-05,Females,WA,"Electricity, Gas, Water and Waste Services",1.48249383,0.32105896
Feb-05,Females,WA,"Electricity, Gas, Water and Waste Services",0.65859832,0.0563605
Feb-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.11547958,0.10336352
Feb-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.13511133,0.02115033
Feb-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.37008004,0.04284406
Feb-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.14798537,0.12167363
May-05,Males,NSW,"Electricity, Gas, Water and Waste Services",11.52264503,0.37819555
May-05,Males,NSW,"Electricity, Gas, Water and Waste Services",9.2011262,0.37558837
May-05,Males,VIC,"Electricity, Gas, Water and Waste Services",11.10961214,0.93241126
May-05,Males,VIC,"Electricity, Gas, Water and Waste Services",6.88549443,0.50093461
May-05,Males,QLD,"Electricity, Gas, Water and Waste Services",4.24970632,0
May-05,Males,QLD,"Electricity, Gas, Water and Waste Services",9.72145252,0.15518208
May-05,Males,SA,"Electricity, Gas, Water and Waste Services",4.02535547,0.45226898
May-05,Males,SA,"Electricity, Gas, Water and Waste Services",1.98826915,0.07815236
May-05,Males,WA,"Electricity, Gas, Water and Waste Services",7.20264761,0.04797327
May-05,Males,WA,"Electricity, Gas, Water and Waste Services",3.13467149,0.0252349
May-05,Males,TAS,"Electricity, Gas, Water and Waste Services",0.91260502,0.01405636
May-05,Males,TAS,"Electricity, Gas, Water and Waste Services",0.94184083,0.01345904
May-05,Males,NT,"Electricity, Gas, Water and Waste Services",1.24261531,0.09939705
May-05,Males,NT,"Electricity, Gas, Water and Waste Services",0.96863878,0
May-05,Females,NSW,"Electricity, Gas, Water and Waste Services",5.29444534,0.50498412
May-05,Females,NSW,"Electricity, Gas, Water and Waste Services",0.82921934,0.67890314
May-05,Females,VIC,"Electricity, Gas, Water and Waste Services",3.10380028,0.66289856
May-05,Females,VIC,"Electricity, Gas, Water and Waste Services",2.38736876,0.51229585
May-05,Females,QLD,"Electricity, Gas, Water and Waste Services",0.57681553,0.49818984
May-05,Females,QLD,"Electricity, Gas, Water and Waste Services",1.01963665,0.58178081
May-05,Females,SA,"Electricity, Gas, Water and Waste Services",1.59166878,0.09552294
May-05,Females,SA,"Electricity, Gas, Water and Waste Services",0.02914085,0
May-05,Females,WA,"Electricity, Gas, Water and Waste Services",1.30564203,0.02747927
May-05,Females,WA,"Electricity, Gas, Water and Waste Services",0.42345169,0.02560774
May-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.33110516,0.13267501
May-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.05832414,0
May-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.17153174,0
May-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.29951272,0.01548837
Aug-05,Males,NSW,"Electricity, Gas, Water and Waste Services",10.36412987,0.31522355
Aug-05,Males,NSW,"Electricity, Gas, Water and Waste Services",7.66517715,0.38456374
Aug-05,Males,VIC,"Electricity, Gas, Water and Waste Services",10.0822381,1.07556261
Aug-05,Males,VIC,"Electricity, Gas, Water and Waste Services",8.06840999,0.06022412
Aug-05,Males,QLD,"Electricity, Gas, Water and Waste Services",5.99388296,0.04429498
Aug-05,Males,QLD,"Electricity, Gas, Water and Waste Services",10.84957374,0.12474951
Aug-05,Males,SA,"Electricity, Gas, Water and Waste Services",4.07286012,0.18971502
Aug-05,Males,SA,"Electricity, Gas, Water and Waste Services",1.9471459,0.05661755
Aug-05,Males,WA,"Electricity, Gas, Water and Waste Services",7.75273317,0.19222394
Aug-05,Males,WA,"Electricity, Gas, Water and Waste Services",2.32909363,0.02746115
Aug-05,Males,TAS,"Electricity, Gas, Water and Waste Services",0.80685321,0.09030901
Aug-05,Males,TAS,"Electricity, Gas, Water and Waste Services",0.95196492,0.01717466
Aug-05,Males,NT,"Electricity, Gas, Water and Waste Services",1.48278991,0.12097704
Aug-05,Males,NT,"Electricity, Gas, Water and Waste Services",0.87718375,0.12331218
Aug-05,Females,NSW,"Electricity, Gas, Water and Waste Services",5.37752469,1.08852645
Aug-05,Females,NSW,"Electricity, Gas, Water and Waste Services",0.92248893,0.22769757
Aug-05,Females,VIC,"Electricity, Gas, Water and Waste Services",2.41195338,0.99988686
Aug-05,Females,VIC,"Electricity, Gas, Water and Waste Services",2.44594435,0.04850252
Aug-05,Females,QLD,"Electricity, Gas, Water and Waste Services",1.03113138,0.58870865
Aug-05,Females,QLD,"Electricity, Gas, Water and Waste Services",0.5781485,0.55948973
Aug-05,Females,SA,"Electricity, Gas, Water and Waste Services",2.00540651,0.30013177
Aug-05,Females,SA,"Electricity, Gas, Water and Waste Services",0.08496531,0.18020926
Aug-05,Females,WA,"Electricity, Gas, Water and Waste Services",1.87443306,0.19753721
Aug-05,Females,WA,"Electricity, Gas, Water and Waste Services",0.71187452,0.02540529
Aug-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.2343527,0.3073849
Aug-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.03774418,0
Aug-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.18032494,0
Aug-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.24640809,0.30112151
Nov-05,Males,NSW,"Electricity, Gas, Water and Waste Services",15.01248394,0.10722524
Nov-05,Males,NSW,"Electricity, Gas, Water and Waste Services",7.82015888,0.79104705
Nov-05,Males,VIC,"Electricity, Gas, Water and Waste Services",10.24741567,0.04558231
Nov-05,Males,VIC,"Electricity, Gas, Water and Waste Services",6.37920708,1.1226575
Nov-05,Males,QLD,"Electricity, Gas, Water and Waste Services",9.50581808,0.42186593
Nov-05,Males,QLD,"Electricity, Gas, Water and Waste Services",11.49003432,0.04527445
Nov-05,Males,SA,"Electricity, Gas, Water and Waste Services",4.85055634,0
Nov-05,Males,SA,"Electricity, Gas, Water and Waste Services",1.73607521,0.02505065
Nov-05,Males,WA,"Electricity, Gas, Water and Waste Services",4.71742603,0.2218869
Nov-05,Males,WA,"Electricity, Gas, Water and Waste Services",1.93310384,0.05392447
Nov-05,Males,TAS,"Electricity, Gas, Water and Waste Services",0.94288501,0
Nov-05,Males,TAS,"Electricity, Gas, Water and Waste Services",1.1321432,0
Nov-05,Males,NT,"Electricity, Gas, Water and Waste Services",1.28736778,0.28430274
Nov-05,Males,NT,"Electricity, Gas, Water and Waste Services",0.93480402,0.10924237
Nov-05,Females,NSW,"Electricity, Gas, Water and Waste Services",5.17791895,0.19560529
Nov-05,Females,NSW,"Electricity, Gas, Water and Waste Services",1.27432745,0.13198457
Nov-05,Females,VIC,"Electricity, Gas, Water and Waste Services",2.89836948,1.04182674
Nov-05,Females,VIC,"Electricity, Gas, Water and Waste Services",2.26172344,0
Nov-05,Females,QLD,"Electricity, Gas, Water and Waste Services",1.45985099,0.7848859
Nov-05,Females,QLD,"Electricity, Gas, Water and Waste Services",1.24647411,0.47444343
Nov-05,Females,SA,"Electricity, Gas, Water and Waste Services",1.4306635,0.3385693
Nov-05,Females,SA,"Electricity, Gas, Water and Waste Services",0.16298217,0.26363291
Nov-05,Females,WA,"Electricity, Gas, Water and Waste Services",1.25704884,0.50350518
Nov-05,Females,WA,"Electricity, Gas, Water and Waste Services",0.29299053,0.05655898
Nov-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.56658801,0.01165588
Nov-05,Females,TAS,"Electricity, Gas, Water and Waste Services",0.0302272,0
Nov-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.34888223,0
Nov-05,Females,NT,"Electricity, Gas, Water and Waste Services",0.72167825,0.1778752
Feb-06,Males,NSW,"Electricity, Gas, Water and Waste Services",15.23777452,0.05780495
Feb-06,Males,NSW,"Electricity, Gas, Water and Waste Services",10.02242874,0.12924544
Feb-06,Males,VIC,"Electricity, Gas, Water and Waste Services",8.57833077,0.34258084
Feb-06,Males,VIC,"Electricity, Gas, Water and Waste Services",7.04437885,1.01162726
Feb-06,Males,QLD,"Electricity, Gas, Water and Waste Services",8.41110297,0.08672228
Feb-06,Males,QLD,"Electricity, Gas, Water and Waste Services",10.56915262,0.10619122
Feb-06,Males,SA,"Electricity, Gas, Water and Waste Services",3.66644308,0.04886807
Feb-06,Males,SA,"Electricity, Gas, Water and Waste Services",2.07753802,0
Feb-06,Males,WA,"Electricity, Gas, Water and Waste Services",5.61750466,0.30207909
Feb-06,Males,WA,"Electricity, Gas, Water and Waste Services",2.6056347,0.02680275
Feb-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.30249133,0
Feb-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.08118261,0
Feb-06,Males,NT,"Electricity, Gas, Water and Waste Services",1.13539801,0.07005581
Feb-06,Males,NT,"Electricity, Gas, Water and Waste Services",0.83369319,0.22671798
Feb-06,Females,NSW,"Electricity, Gas, Water and Waste Services",2.71425779,0.30628367
Feb-06,Females,NSW,"Electricity, Gas, Water and Waste Services",1.66223375,0.43937561
Feb-06,Females,VIC,"Electricity, Gas, Water and Waste Services",4.46884347,1.80653052
Feb-06,Females,VIC,"Electricity, Gas, Water and Waste Services",1.37530243,0.29515378
Feb-06,Females,QLD,"Electricity, Gas, Water and Waste Services",2.1556624,0.55556742
Feb-06,Females,QLD,"Electricity, Gas, Water and Waste Services",0.66622139,0.64992638
Feb-06,Females,SA,"Electricity, Gas, Water and Waste Services",1.4417979,0.21605052
Feb-06,Females,SA,"Electricity, Gas, Water and Waste Services",0.20506057,0.0230814
Feb-06,Females,WA,"Electricity, Gas, Water and Waste Services",1.46920823,0.70297047
Feb-06,Females,WA,"Electricity, Gas, Water and Waste Services",0.24066366,0.26500335
Feb-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.55883872,0.01238691
Feb-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0.01744502
Feb-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.27732602,0
Feb-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.47055159,0.2156076
May-06,Males,NSW,"Electricity, Gas, Water and Waste Services",14.06599219,0.55593582
May-06,Males,NSW,"Electricity, Gas, Water and Waste Services",13.47246149,0.15164644
May-06,Males,VIC,"Electricity, Gas, Water and Waste Services",10.8296748,0
May-06,Males,VIC,"Electricity, Gas, Water and Waste Services",7.76995628,0.74445085
May-06,Males,QLD,"Electricity, Gas, Water and Waste Services",7.44649897,0.30930888
May-06,Males,QLD,"Electricity, Gas, Water and Waste Services",9.34802357,0.03752791
May-06,Males,SA,"Electricity, Gas, Water and Waste Services",3.60547105,0.14226146
May-06,Males,SA,"Electricity, Gas, Water and Waste Services",1.18633002,0.2271544
May-06,Males,WA,"Electricity, Gas, Water and Waste Services",6.872696,0.02884202
May-06,Males,WA,"Electricity, Gas, Water and Waste Services",3.18452754,0
May-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.57777509,0.0296293
May-06,Males,TAS,"Electricity, Gas, Water and Waste Services",0.8752835,0
May-06,Males,NT,"Electricity, Gas, Water and Waste Services",1.08365425,0.02475041
May-06,Males,NT,"Electricity, Gas, Water and Waste Services",1.41042307,0
May-06,Females,NSW,"Electricity, Gas, Water and Waste Services",2.90717263,1.19213066
May-06,Females,NSW,"Electricity, Gas, Water and Waste Services",1.90098819,1.30295113
May-06,Females,VIC,"Electricity, Gas, Water and Waste Services",4.17304936,0.5796504
May-06,Females,VIC,"Electricity, Gas, Water and Waste Services",1.29512486,0.34090311
May-06,Females,QLD,"Electricity, Gas, Water and Waste Services",3.44862466,0.43676173
May-06,Females,QLD,"Electricity, Gas, Water and Waste Services",1.4443696,0.54860293
May-06,Females,SA,"Electricity, Gas, Water and Waste Services",1.37257973,0.15061462
May-06,Females,SA,"Electricity, Gas, Water and Waste Services",0.33799255,0
May-06,Females,WA,"Electricity, Gas, Water and Waste Services",1.1894335,0.61559191
May-06,Females,WA,"Electricity, Gas, Water and Waste Services",0,0.02699256
May-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.35422362,0.01153541
May-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.09669997,0.12085687
May-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.46865623,0
May-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.33487221,0.22464515
Aug-06,Males,NSW,"Electricity, Gas, Water and Waste Services",12.70366945,0.40790248
Aug-06,Males,NSW,"Electricity, Gas, Water and Waste Services",12.11072474,0.76848039
Aug-06,Males,VIC,"Electricity, Gas, Water and Waste Services",9.98888209,0
Aug-06,Males,VIC,"Electricity, Gas, Water and Waste Services",7.55368484,0.31168736
Aug-06,Males,QLD,"Electricity, Gas, Water and Waste Services",6.17952253,0.50180418
Aug-06,Males,QLD,"Electricity, Gas, Water and Waste Services",9.3770205,0
Aug-06,Males,SA,"Electricity, Gas, Water and Waste Services",4.46326992,0.18281332
Aug-06,Males,SA,"Electricity, Gas, Water and Waste Services",1.17981573,0.41195353
Aug-06,Males,WA,"Electricity, Gas, Water and Waste Services",6.319439,0.15256401
Aug-06,Males,WA,"Electricity, Gas, Water and Waste Services",4.11150069,0
Aug-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.4096303,0.09365743
Aug-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.11890473,0.35596675
Aug-06,Males,NT,"Electricity, Gas, Water and Waste Services",0.95645755,0
Aug-06,Males,NT,"Electricity, Gas, Water and Waste Services",1.09257043,0.09499301
Aug-06,Females,NSW,"Electricity, Gas, Water and Waste Services",2.36055465,0.65675043
Aug-06,Females,NSW,"Electricity, Gas, Water and Waste Services",2.79765096,1.10697943
Aug-06,Females,VIC,"Electricity, Gas, Water and Waste Services",4.20685392,0.59745472
Aug-06,Females,VIC,"Electricity, Gas, Water and Waste Services",1.01651489,0.60904633
Aug-06,Females,QLD,"Electricity, Gas, Water and Waste Services",2.18730683,0
Aug-06,Females,QLD,"Electricity, Gas, Water and Waste Services",0.68249021,0.48406067
Aug-06,Females,SA,"Electricity, Gas, Water and Waste Services",0.48709683,0.66157516
Aug-06,Females,SA,"Electricity, Gas, Water and Waste Services",0.38805644,0
Aug-06,Females,WA,"Electricity, Gas, Water and Waste Services",1.86386126,0.54444799
Aug-06,Females,WA,"Electricity, Gas, Water and Waste Services",0.4084864,0.15684671
Aug-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.30834748,0.09906338
Aug-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.51618066,0.27904373
Aug-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.33485405,0
Aug-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.18033849,0.08682679
Nov-06,Males,NSW,"Electricity, Gas, Water and Waste Services",13.71274064,0.38080745
Nov-06,Males,NSW,"Electricity, Gas, Water and Waste Services",8.84284589,0.74220369
Nov-06,Males,VIC,"Electricity, Gas, Water and Waste Services",10.30888275,0.93284241
Nov-06,Males,VIC,"Electricity, Gas, Water and Waste Services",7.13521374,0.39633829
Nov-06,Males,QLD,"Electricity, Gas, Water and Waste Services",5.88807986,0
Nov-06,Males,QLD,"Electricity, Gas, Water and Waste Services",7.2215328,0.86510459
Nov-06,Males,SA,"Electricity, Gas, Water and Waste Services",5.5441586,0.16661262
Nov-06,Males,SA,"Electricity, Gas, Water and Waste Services",1.30590019,0.22872634
Nov-06,Males,WA,"Electricity, Gas, Water and Waste Services",9.2606552,0
Nov-06,Males,WA,"Electricity, Gas, Water and Waste Services",2.48897857,0
Nov-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.43155396,0.21143476
Nov-06,Males,TAS,"Electricity, Gas, Water and Waste Services",1.24987754,0.29982261
Nov-06,Males,NT,"Electricity, Gas, Water and Waste Services",1.08431728,0
Nov-06,Males,NT,"Electricity, Gas, Water and Waste Services",1.11829462,0
Nov-06,Females,NSW,"Electricity, Gas, Water and Waste Services",2.41487327,0.64138638
Nov-06,Females,NSW,"Electricity, Gas, Water and Waste Services",1.99656444,0.32008426
Nov-06,Females,VIC,"Electricity, Gas, Water and Waste Services",5.32627703,0.32879242
Nov-06,Females,VIC,"Electricity, Gas, Water and Waste Services",1.07502172,0.58775397
Nov-06,Females,QLD,"Electricity, Gas, Water and Waste Services",2.05468979,0.49581216
Nov-06,Females,QLD,"Electricity, Gas, Water and Waste Services",1.14163611,0.5228094
Nov-06,Females,SA,"Electricity, Gas, Water and Waste Services",0.96567135,0.29480648
Nov-06,Females,WA,"Electricity, Gas, Water and Waste Services",2.16129321,0
Nov-06,Females,WA,"Electricity, Gas, Water and Waste Services",0.36078473,0.21650512
Nov-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.26889851,0
Nov-06,Females,TAS,"Electricity, Gas, Water and Waste Services",0.48377914,0.19627386
Nov-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.52294973,0
Nov-06,Females,NT,"Electricity, Gas, Water and Waste Services",0.26795495,0.08677709
Feb-07,Males,NSW,"Electricity, Gas, Water and Waste Services",12.1141689,0.40114723
Feb-07,Males,NSW,"Electricity, Gas, Water and Waste Services",8.6881093,0
Feb-07,Males,VIC,"Electricity, Gas, Water and Waste Services",8.92006132,0.88084054
Feb-07,Males,VIC,"Electricity, Gas, Water and Waste Services",9.65325789,0.34186141
Feb-07,Males,QLD,"Electricity, Gas, Water and Waste Services",5.67832161,0.34109487
Feb-07,Males,QLD,"Electricity, Gas, Water and Waste Services",8.78822145,1.11976575
Feb-07,Males,SA,"Electricity, Gas, Water and Waste Services",4.75632748,0.34278168
Feb-07,Males,SA,"Electricity, Gas, Water and Waste Services",1.4974515,0
Feb-07,Males,WA,"Electricity, Gas, Water and Waste Services",8.23878538,0.20905388
Feb-07,Males,WA,"Electricity, Gas, Water and Waste Services",2.6248639,0
Feb-07,Males,TAS,"Electricity, Gas, Water and Waste Services",1.70764074,0
Feb-07,Males,TAS,"Electricity, Gas, Water and Waste Services",0.96002094,0.16756134
Feb-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.16270727,0
Feb-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.6190255,0
Feb-07,Females,NSW,"Electricity, Gas, Water and Waste Services",2.26595765,0.94162534
Feb-07,Females,NSW,"Electricity, Gas, Water and Waste Services",1.43849743,0
Feb-07,Females,VIC,"Electricity, Gas, Water and Waste Services",5.46235528,0.30146997
Feb-07,Females,VIC,"Electricity, Gas, Water and Waste Services",0.58051604,0.32146528
Feb-07,Females,QLD,"Electricity, Gas, Water and Waste Services",2.33459113,0.75986536
Feb-07,Females,QLD,"Electricity, Gas, Water and Waste Services",1.82450536,0.78922323
Feb-07,Females,SA,"Electricity, Gas, Water and Waste Services",0.78866377,0.14963891
Feb-07,Females,WA,"Electricity, Gas, Water and Waste Services",1.87074668,0.16900354
Feb-07,Females,WA,"Electricity, Gas, Water and Waste Services",0.21451673,0.20074009
Feb-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.26846937,0
Feb-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.09582398,0.08961424
Feb-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.68328262,0
Feb-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.37350934,0
May-07,Males,NSW,"Electricity, Gas, Water and Waste Services",13.30336554,0.7205574
May-07,Males,NSW,"Electricity, Gas, Water and Waste Services",12.46743501,0
May-07,Males,VIC,"Electricity, Gas, Water and Waste Services",8.33180419,1.15650999
May-07,Males,VIC,"Electricity, Gas, Water and Waste Services",11.1343838,0.28415686
May-07,Males,QLD,"Electricity, Gas, Water and Waste Services",5.80496,0
May-07,Males,QLD,"Electricity, Gas, Water and Waste Services",8.42829203,0
May-07,Males,SA,"Electricity, Gas, Water and Waste Services",4.81795955,0.14913606
May-07,Males,SA,"Electricity, Gas, Water and Waste Services",1.41836455,0
May-07,Males,WA,"Electricity, Gas, Water and Waste Services",9.3324096,0.15380765
May-07,Males,WA,"Electricity, Gas, Water and Waste Services",2.80371983,0
May-07,Males,TAS,"Electricity, Gas, Water and Waste Services",1.50811444,0.0954567
May-07,Males,TAS,"Electricity, Gas, Water and Waste Services",1.20221374,0
May-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.10058693,0
May-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.42568289,0.21750657
May-07,Females,NSW,"Electricity, Gas, Water and Waste Services",2.2141507,0.35056167
May-07,Females,NSW,"Electricity, Gas, Water and Waste Services",1.75321801,0.33413734
May-07,Females,VIC,"Electricity, Gas, Water and Waste Services",4.88713484,0.94601255
May-07,Females,VIC,"Electricity, Gas, Water and Waste Services",0,0.33581833
May-07,Females,QLD,"Electricity, Gas, Water and Waste Services",2.82984741,0
May-07,Females,QLD,"Electricity, Gas, Water and Waste Services",1.46927407,0.8146131
May-07,Females,SA,"Electricity, Gas, Water and Waste Services",0.6692035,0.34384891
May-07,Females,WA,"Electricity, Gas, Water and Waste Services",1.82313467,0.35229116
May-07,Females,WA,"Electricity, Gas, Water and Waste Services",0.20140211,0.39524476
May-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.33157461,0.09704501
May-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.10710226,0
May-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.23845757,0
May-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.18971374,0
Aug-07,Males,NSW,"Electricity, Gas, Water and Waste Services",14.46943792,1.5580405
Aug-07,Males,NSW,"Electricity, Gas, Water and Waste Services",7.29387389,0
Aug-07,Males,VIC,"Electricity, Gas, Water and Waste Services",10.79334335,0
Aug-07,Males,VIC,"Electricity, Gas, Water and Waste Services",7.96798992,0.64345917
Aug-07,Males,QLD,"Electricity, Gas, Water and Waste Services",6.18630531,0.31080632
Aug-07,Males,QLD,"Electricity, Gas, Water and Waste Services",6.56067338,0
Aug-07,Males,SA,"Electricity, Gas, Water and Waste Services",6.05712238,0.33274834
Aug-07,Males,SA,"Electricity, Gas, Water and Waste Services",1.67226351,0.122902
Aug-07,Males,WA,"Electricity, Gas, Water and Waste Services",9.69822902,0.34972338
Aug-07,Males,WA,"Electricity, Gas, Water and Waste Services",2.23146445,0.20073802
Aug-07,Males,TAS,"Electricity, Gas, Water and Waste Services",1.3482312,0.16837818
Aug-07,Males,TAS,"Electricity, Gas, Water and Waste Services",0.85936528,0
Aug-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.49748487,0
Aug-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.29347311,0.11155467
Aug-07,Females,NSW,"Electricity, Gas, Water and Waste Services",1.89721761,0.43390647
Aug-07,Females,NSW,"Electricity, Gas, Water and Waste Services",0.61021671,0.32012092
Aug-07,Females,VIC,"Electricity, Gas, Water and Waste Services",3.98633567,1.2391548
Aug-07,Females,VIC,"Electricity, Gas, Water and Waste Services",1.13290411,0
Aug-07,Females,QLD,"Electricity, Gas, Water and Waste Services",1.80718452,1.05112803
Aug-07,Females,QLD,"Electricity, Gas, Water and Waste Services",1.3197327,0.21003322
Aug-07,Females,SA,"Electricity, Gas, Water and Waste Services",0.52613868,0.50580642
Aug-07,Females,SA,"Electricity, Gas, Water and Waste Services",0,0.17922455
Aug-07,Females,WA,"Electricity, Gas, Water and Waste Services",0.93271887,0
Aug-07,Females,WA,"Electricity, Gas, Water and Waste Services",0.19103613,0
Aug-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.27101276,0.09237844
Aug-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.09406866,0
Aug-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.23382002,0
Aug-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.16096989,0
Nov-07,Males,NSW,"Electricity, Gas, Water and Waste Services",19.5717844,0.73223694
Nov-07,Males,NSW,"Electricity, Gas, Water and Waste Services",10.8237168,0.69210937
Nov-07,Males,VIC,"Electricity, Gas, Water and Waste Services",8.54237894,0.51941108
Nov-07,Males,VIC,"Electricity, Gas, Water and Waste Services",8.14911824,0.34363707
Nov-07,Males,QLD,"Electricity, Gas, Water and Waste Services",8.13726056,0.27268556
Nov-07,Males,QLD,"Electricity, Gas, Water and Waste Services",7.39235445,0.16837585
Nov-07,Males,SA,"Electricity, Gas, Water and Waste Services",4.23060012,0.32997277
Nov-07,Males,SA,"Electricity, Gas, Water and Waste Services",1.62744616,0
Nov-07,Males,WA,"Electricity, Gas, Water and Waste Services",8.32541479,0
Nov-07,Males,WA,"Electricity, Gas, Water and Waste Services",2.8068049,0.24456736
Nov-07,Males,TAS,"Electricity, Gas, Water and Waste Services",1.48783492,0.1969249
Nov-07,Males,TAS,"Electricity, Gas, Water and Waste Services",1.11386299,0
Nov-07,Males,NT,"Electricity, Gas, Water and Waste Services",0.60493153,0.41505557
Nov-07,Males,NT,"Electricity, Gas, Water and Waste Services",1.17864509,0.12552029
Nov-07,Females,NSW,"Electricity, Gas, Water and Waste Services",2.29040325,0
Nov-07,Females,NSW,"Electricity, Gas, Water and Waste Services",1.48436374,0.54164018
Nov-07,Females,VIC,"Electricity, Gas, Water and Waste Services",5.70300598,1.34523797
Nov-07,Females,VIC,"Electricity, Gas, Water and Waste Services",1.32826982,0
Nov-07,Females,QLD,"Electricity, Gas, Water and Waste Services",2.15866557,0.60655137
Nov-07,Females,QLD,"Electricity, Gas, Water and Waste Services",1.59433845,0
Nov-07,Females,SA,"Electricity, Gas, Water and Waste Services",0.46751682,0.47198741
Nov-07,Females,SA,"Electricity, Gas, Water and Waste Services",0.13545233,0.18340275
Nov-07,Females,WA,"Electricity, Gas, Water and Waste Services",1.18780697,0.58314678
